tag,aNCSS,aCC,aFunctions,sNCSS,sCCN,sFunctions
v2.6.24-rc3,255.27976746600228,41.71364061040175,8.982352330530468,4918220,803655,173054
v2.6.24-rc4,255.31976955415996,41.723464991955154,8.983806508537915,4919246,803886,173091
v2.6.24-rc5,255.55215584415583,41.76306493506493,8.991844155844156,4919379,803939,173093
v2.6.24-rc6,255.58763636363636,41.76898701298701,8.994077922077922,4920062,804053,173136
v2.6.24-rc7,255.5864110955275,41.76925873980572,8.994286011116305,4920294,804100,173149
v2.6.24-rc8,255.60724118227625,41.773206586670824,8.994909355358164,4920695,804176,173161
v2.6.24,255.62350007791804,41.77710248818243,8.995584644953508,4921008,804251,173174
v2.6.25-rc1,258.03916607630805,41.91316668353406,9.095536888978849,5099370,828288,179746
v2.6.25-rc2,258.1942125765164,41.94268224819143,9.100217534274295,5103725,829081,179884
v2.6.25-rc3,258.39864454784544,41.96919886708476,9.108335019219098,5109058,829815,180090
v2.6.25-rc4,258.4562139751239,41.987359692587724,9.112852664576803,5111747,830426,180234
v2.6.25-rc5,258.4695858825909,41.98998837032917,9.114274156848865,5111753,830436,180253
v2.6.25-rc6,258.53650151668353,42.000707785642064,9.117037411526795,5113852,830774,180335
v2.6.25-rc7,258.58539791687735,41.99817979573263,9.118920012134694,5114302,830640,180354
v2.6.25-rc8,258.56835187057635,41.99453993933266,9.11845298281092,5114482,830652,180363
v2.6.25-rc9,258.33400666599334,41.95864054135946,9.11003938996061,5115530,830865,180397
v2.6.25,258.3513281486718,41.96040803959196,9.110190889809111,5115873,830900,180400
v2.6.26-rc1,258.17380277487695,41.919538515092746,9.168382316375752,5191617,842960,184367
v2.6.26-rc2,258.32845843903897,41.94080485499676,9.172859772173307,5193177,843136,184402
v2.6.26-rc3,258.5141450802963,41.97210759210461,9.174961467707453,5199495,844185,184536
v2.6.26-rc4,258.58080230650694,41.985534622458616,9.178853705820947,5201870,844623,184651
v2.6.26-rc5,258.5916003976143,41.98737574552684,9.179174950298211,5202863,844786,184685
v2.6.26-rc6,258.59698822126137,41.99110382187764,9.17966303861637,5203230,844903,184704
v2.6.26-rc7,258.6867451915909,42.0015406788927,9.180706724317877,5205036,845113,184725
v2.6.26-rc8,258.6532001590141,41.99681971774995,9.17983502285828,5205137,845144,184735
v2.6.26-rc9,258.78285487235524,42.02001589351346,9.181434389589748,5210334,846031,184859
v2.6.26,258.7955200158935,42.02304559451674,9.181881394655806,5210589,846092,184868
v2.6.27-rc1,263.31529646238164,42.94713502740409,9.435475834578973,5284738,861949,189370
v2.6.27-rc2,263.53887893269615,42.98098367184389,9.450866188769414,5293969,863402,189849
v2.6.27-rc3,264.31606938714646,43.07202147224017,9.465132461851981,5317775,866566,190429
v2.6.27-rc4,264.49183582311775,43.11390143431436,9.469303687527917,5329246,868702,190797
v2.6.27-rc5,264.50034739454094,43.117766749379655,9.471017369727047,5329682,868823,190841
v2.6.27-rc6,264.57919293195016,43.13093760857696,9.471980940090337,5330477,868959,190832
v2.6.27-rc7,264.58832580533084,43.134312800913285,9.472874373355834,5330661,869027,190850
v2.6.27-rc8,264.58040500297795,43.13256898947786,9.47255310700814,5330766,869035,190853
v2.6.27-rc9,264.5740446650124,43.131563275434246,9.47196029776675,5331167,869101,190860
v2.6.27,264.57563275434245,43.13225806451613,9.472059553349876,5331199,869115,190862
v2.6.28-rc1,269.0403202608112,43.25750311631029,9.543340684629399,5611643,902265,199055
v2.6.28-rc2,269.03816281522677,43.257934605427174,9.543388627864609,5611598,902274,199056
v2.6.28-rc3,269.11749472472667,43.269566468444275,9.547621331287166,5611638,902257,199087
v2.6.28-rc4,269.1131406107675,43.27072246991706,9.55026607219905,5613431,902584,199209
v2.6.28-rc5,269.18089489316856,43.287151480310435,9.55475711411325,5618882,903576,199446
v2.6.28-rc6,269.2060457986011,43.29189422247772,9.555715243844016,5619407,903675,199466
v2.6.28-rc7,269.24629904661526,43.3008671489484,9.556604225554544,5619978,903819,199475
v2.6.28-rc8,269.28660406285934,43.30902644691453,9.557589114603296,5620550,903946,199486
v2.6.28-rc9,269.29086814871596,43.30926600229973,9.557924492142583,5620639,903951,199493
v2.6.28,269.29403027980067,43.30964929091606,9.558020314296666,5620705,903959,199495
v2.6.29-rc1,274.8925939404968,43.959876262396506,9.610272040760622,6042689,966326,211253
v2.6.29-rc2,274.98869723104855,43.933091239219245,9.60812528370404,6058001,967846,211667
v2.6.29-rc3,274.908056399329,43.92220156866301,9.605431382327605,6063647,968792,211867
v2.6.29-rc4,274.921504645366,43.92658055744391,9.606616813958759,6066143,969240,211970
v2.6.29-rc5,275.0614094720145,43.95005665080444,9.612055291185134,6069230,969758,212090
v2.6.29-rc6,275.11135282121006,43.9602537956039,9.614140040788579,6070332,969983,212136
v2.6.29-rc7,275.2445984508765,43.98283281242922,9.620102368981293,6076575,971009,212383
v2.6.29-rc8,275.25372593431484,43.99175537938845,9.621698754246886,6076226,971118,212399
v2.6.29,275.6276209494418,44.06562585095761,9.640101661069256,6073179,970942,212410
v2.6.30-rc1,279.3069910146833,44.854920008766165,9.77422748191979,6372389,1023365,222999
v2.6.30-rc2,278.0647873823632,44.67166260020913,9.742811084001394,6382143,1025304,223617
v2.6.30-rc3,278.109092493356,44.67860410403869,9.74486995164031,6383438,1025508,223674
v2.6.30-rc4,278.08903602387073,44.67683059633227,9.743564054536742,6384090,1025646,223683
v2.6.30-rc5,278.0461116432988,44.67221109466168,9.743969345989724,6385607,1025942,223780
v2.6.30-rc6,278.02795071618266,44.67025120815011,9.742783752013583,6386024,1026031,223782
v2.6.30-rc7,277.89448743587513,44.641726806364666,9.738544474393532,6392129,1026849,224006
v2.6.30-rc8,277.92835405616904,44.647595861229455,9.73954438744457,6392908,1026984,224029
v2.6.30,277.92692257531627,44.64769812633135,9.739512237534235,6393153,1027031,224038
v2.6.31-rc1,274.68368877040984,43.85854715094968,9.672817394201934,6594606,1052956,232225
v2.6.31-rc2,274.576052587785,43.84589781993676,9.671534365118989,6599710,1053880,232465
v2.6.31-rc3,274.7159861822117,43.87022932534232,9.678112123860657,6600601,1054070,232536
v2.6.31-rc4,274.77023259684603,43.878458785836145,9.681063537635751,6603553,1054531,232665
v2.6.31-rc5,274.8576716715884,43.88815871563449,9.684523561951504,6608403,1055203,232845
v2.6.31-rc6,274.94821562266037,43.909533316695786,9.68804591964063,6610305,1055673,232920
v2.6.31-rc7,274.97862163623506,43.91490246641434,9.689265066755397,6611311,1055846,232959
v2.6.31-rc8,274.98660732853637,43.91710685022668,9.689597803934618,6611503,1055899,232967
v2.6.31-rc9,274.99796198477725,43.91847939109096,9.690221686145655,6611776,1055932,232982
v2.6.31,274.9988354198727,43.91864575968057,9.690221686145655,6611797,1055936,232982
v2.6.32-rc1,276.56792163818125,44.457674943566595,9.811754272815222,6861097,1102906,243410
v2.6.32-rc2,276.56792163818125,44.457674943566595,9.811754272815222,6861097,1102906,243410
v2.6.32-rc3,276.536425175276,44.43383834313804,9.812918043355628,6863081,1102759,243537
v2.6.32-rc4,275.66222915167504,44.2225953466059,9.78851842967938,6895415,1106184,244850
v2.6.32-rc5,275.77495905077706,44.24086133194838,9.793416163956694,6902923,1107393,245139
v2.6.32-rc6,275.766670662032,44.24759279236086,9.794398497742618,6902164,1107473,245144
v2.6.32-rc7,275.80850978825407,44.25749101078706,9.794686376348382,6903487,1107765,245161
v2.6.32-rc8,275.8196164602477,44.26092688773472,9.795405513383939,6903765,1107851,245179
v2.6.32,275.8458096988096,44.26803547175841,9.796157226172406,6905524,1108206,245237
v2.6.33-rc1,275.0046841127284,43.95339114276866,9.796802415608548,7103921,1135404,253071
v2.6.33-rc2,275.07304327630254,43.96133003019277,9.798172950375474,7106237,1135697,253126
v2.6.33-rc3,275.1025432586227,43.96725119033794,9.799481283629467,7106724,1135806,253150
v2.6.33-rc4,275.1561205929022,43.97267696118271,9.80026316807926,7109759,1136210,253229
v2.6.33-rc5,274.8775060841349,43.92838104067679,9.78923784138757,7115754,1137174,253414
v2.6.33-rc6,274.89890678719047,43.93324834859196,9.790435353652413,7116308,1137300,253445
v2.6.33-rc7,274.9162546353523,43.93726823238566,9.79129326328801,7117032,1137448,253477
v2.6.33-rc8,274.9337144622991,43.94031983930779,9.791409147095179,7117484,1137527,253480
v2.6.33,274.9470411001236,43.94313967861557,9.791756798516687,7117829,1137600,253489
v2.6.34-rc1,275.9676534461081,44.07219872747362,9.857050329561474,7243323,1156763,258718
v2.6.34-rc2,275.31951210301725,43.89101620029455,9.827423435670859,7290736,1162278,260240
v2.6.34-rc3,275.3421320947094,43.89686945357048,9.827536724443942,7291335,1162433,260243
v2.6.34-rc4,275.6613335345836,43.92977623485906,9.83476095241689,7305301,1164183,260631
v2.6.34-rc5,275.6902758386476,43.93554960190181,9.835364703218746,7306068,1164336,260647
v2.6.34-rc6,275.77273413327293,43.949211380273184,9.83884235152064,7308529,1164742,260749
v2.6.34-rc7,275.78560917631967,43.950382975512206,9.838848432252952,7309146,1164817,260759
v2.6.34,275.78942006565296,43.95128853337358,9.83888616383051,7309247,1164841,260760
v2.6.35-rc1,275.35831776385686,43.87859471736821,9.833901161299776,7516456,1197754,268436
v2.6.35-rc2,276.14918780799417,43.96809636795036,9.836685526555941,7565107,1204506,269476
v2.6.35-rc3,276.1684979010768,43.97130863296222,9.836904544624932,7565636,1204594,269482
v2.6.35-rc4,276.1582962260019,43.9716037666983,9.837396890283962,7566185,1204734,269525
v2.6.35-rc5,276.1174087591241,43.972080291970805,9.837189781021898,7565617,1204835,269539
v2.6.35-rc6,276.1276230794497,43.97518338746761,9.83719572278384,7566173,1204964,269549
v2.6.35,276.13564703306326,43.97799430698489,9.837311145171885,7566669,1205085,269562
v2.6.36-rc1,274.4530329904221,43.713479957431716,9.81826888967719,7736831,1232283,276777
v2.6.36-rc2,274.43388664254803,43.711853585869335,9.818436546783003,7737389,1232412,276821
v2.6.36-rc3,274.4735367151472,43.71894288754878,9.820539198297269,7737409,1232437,276841
v2.6.36-rc4,274.520378844312,43.72750168493491,9.821964456741513,7739004,1232722,276891
v2.6.36-rc5,274.5202014827427,43.72814018658437,9.82203540136923,7738999,1232740,276893
v2.6.36-rc6,274.530788876277,43.731696935300796,9.82246736662883,7739572,1232884,276915
v2.6.36-rc7,274.5341396800624,43.73280601567765,9.822402724080446,7739941,1232959,276923
v2.6.36-rc8,274.54623488099884,43.73518249210797,9.822686482460185,7740282,1233026,276931
v2.6.36,274.5474408541127,43.73535984109531,9.822651012662718,7740316,1233031,276930
v2.6.37-rc1,277.0439636401341,43.86354681505547,9.866622887360453,8015713,1269104,285471
v2.6.37-rc2,277.1240323472491,43.8734448437932,9.867535250207354,8018861,1269522,285527
v2.6.37-rc3,277.14839646115564,43.8796654686204,9.868295548797345,8019566,1269702,285549
v2.6.37-rc4,277.2152384243262,43.888182446440915,9.873185901865929,8022609,1270124,285730
v2.6.37-rc5,277.2316782419405,43.89233267682526,9.87415776925469,8023362,1270288,285768
v2.6.37-rc6,277.26299239806497,43.89899792674499,9.875224602626123,8023991,1270437,285789
v2.6.37-rc7,277.2501554833806,43.89731186510953,9.875060465759104,8024174,1270476,285804
v2.6.37-rc8,277.2662912030959,43.90035242899592,9.875578743694286,8024641,1270564,285819
v2.6.37,277.25456932591646,43.898766541132574,9.87530663718343,8024579,1270562,285821
v2.6.38-rc1,277.8083643752116,43.81087030138842,9.889061970877075,8203681,1293735,292024
v2.6.38-rc2,277.81143960174745,43.8119814419723,9.888414778692134,8203494,1293724,291995
v2.6.38-rc3,277.8886932376147,43.82381226507738,9.89008160915648,8206331,1294161,292064
v2.6.38-rc4,277.9219125664556,43.831092749991534,9.890962039890285,8207312,1294376,292090
v2.6.38-rc5,277.9529646811825,43.83647692255596,9.892113372388337,8208229,1294535,292124
v2.6.38-rc6,277.95512885637845,43.838328422906294,9.891631955027261,8207737,1294502,292090
v2.6.38-rc7,277.9798841816519,43.843272714958175,9.892512445392665,8208468,1294648,292116
