tag,aNCSS,aCC,aFunctions,sNCSS,sCCN,sFunctions
v3.17,297.3960767383503,46.79857532176682,10.725506597231591,11021796,1734402,397498
v3.18,297.0898466816769,46.76061434544869,10.731907365712448,11083828,1744545,400386
v3.19,296.6988003085681,46.74048360067034,10.76155135264544,11153798,1757115,404559
v4.0,297.3716096659184,46.821999207711606,10.787429024164796,11259976,1772915,408466
v4.1,298.4833372725124,46.99524672391607,10.82092491924683,11365947,1789532,412050
v4.2,300.1917723794361,47.00713882183761,10.842740485850753,11690068,1830552,422238
v4.3,300.61291139881934,47.02579239403076,10.860194076363728,11864891,1856061,428641
v4.4,301.1501644778143,47.0615975692439,10.885744419054316,11992703,1874134,433503
v4.5,302.240168155021,47.14002139250268,10.929678366209796,12150357,1895076,439384
v4.6,302.55652473033734,47.1733949237082,10.95085874345807,12313748,1919910,445689
v4.7,302.858527696793,47.14419339164237,10.966861030126337,12465657,1940455,451396
v4.8,303.135903025657,47.17142994034928,10.990345686701962,12653802,1969077,458770
v4.9,303.84208031100366,47.27103778504717,11.026359455743613,12817882,1994176,465158
v4.10,304.3773788066759,47.360244376302056,11.064815898504248,13003306,2023277,472700
v4.11,304.9391268133546,47.40885217833923,11.078202725526944,13179774,2049058,478811
v4.12,303.3626555275091,46.98344762883374,10.97658989880939,13580636,2103308,491389
v4.13,304.3750634896098,47.072963363734736,11.014000839167016,13783016,2131605,498747
v4.14,304.6702908813596,47.16173875149799,11.02183244362131,13982843,2164488,505847
v4.15,303.78844751404915,47.09216678821157,11.008536742310495,14163225,2195531,513240
v4.16,304.6228318471066,47.215123331985446,11.040819801221614,14313313,2218497,518775
v4.17,313.2974522292994,48.669646386997584,11.35031847133758,14264433,2215929,516780
v4.18,315.5337833337034,49.07798032728645,11.434087528032506,14210695,2210325,514957
v4.19,316.1375824175824,49.3150989010989,11.480043956043955,14384260,2243837,522342
v4.20,316.7271641402076,49.24495070147244,11.462103114277028,14584019,2267533,527784
v5.0,316.8992018981881,49.21654443485764,11.471074201898189,14691447,2281679,531799
v5.1,316.4776135344128,49.147584056051606,11.464220105096766,14815583,2300795,536686
v5.2,316.78960637261133,49.10385153171476,11.456463709164868,14953103,2317800,540768
v5.3,316.7802343159486,48.98034769463341,11.447803812883178,15087609,2332836,545236
v5.4,317.95327083289834,49.16152673668386,11.489111143590922,15227736,2354493,550248
v5.5,318.2138814294567,49.165027886800246,11.492852716380913,15404734,2380079,556369
v5.6,318.5254282326969,49.15622828175463,11.489411716610114,15582901,2404821,562085
v5.7,318.7089289329824,49.17420530471755,11.49680097185665,15741034,2428714,567827
v5.8,317.5153381522923,48.86574908406773,11.429864343004258,16032937,2467476,577151
v5.9,318.32164891735766,48.9358667033442,11.453727354894486,16200662,2490542,582926
v5.10,319.0232657916805,49.0680812059988,11.47350664040408,16358556,2516064,588327
v5.11,319.16185205967145,49.06181916684403,11.473559971363892,16495242,2535662,592988
v5.12,320.66546359916623,49.26652126920405,11.522002624874547,16614319,2552597,596978
v5.13,320.9791411277965,49.33324394728777,11.541736898559607,16757679,2575590,602571
v5.14,322.07395223244845,49.42386095687229,11.565851525062753,16937225,2599102,608225
v5.15,323.01816844011773,49.57005131688175,11.586936834955852,17121255,2627411,614154
v5.16,325.1077432882765,49.644756056464594,11.611993110420489,17365305,2651725,620243
v5.17,325.1306319702602,49.64637546468401,11.622304832713755,17492028,2670975,625280
v5.18,325.67232544422325,49.73400058984001,11.646280321462804,17668375,2698169,631834
v5.19,325.8742279311287,49.635565272843216,11.637860982053384,17885607,2724248,638744
v6.0,325.367584879181,49.48644272117166,11.598805304161644,18083605,2750407,644650
v6.1,326.9463659775377,49.53363974533229,11.617730166678587,18281533,2769723,649617
v6.2,327.90097218279874,49.54642705080897,11.637915129151292,18483122,2792833,656006
v6.3,329.61036372695565,49.79653356110755,11.691597266709374,18522784,2798366,657021
v6.4,329.7148991059123,49.73850584867654,11.703608156341662,18659885,2814901,662354
v6.5,331.0069161634602,49.8617469456537,11.737466647942703,18856802,2840524,668660
v6.6,331.39208984375,49.91718401227679,11.756399972098214,19003348,2862451,674159
v6.7,332.2860652192717,50.03487587578929,11.798823631173772,19207796,2892266,682031
