tag,aNCSS,aCC,aFunctions,sNCSS,sCCN,sFunctions
llvmorg-3.7.0,150.79690197819545,30.518080015786097,9.35903507473731,3056804,618632,189717
llvmorg-3.7.1-rc1,150.79942778216258,30.5193863456985,9.359017363851619,3057006,618689,189726
llvmorg-3.7.1-rc2,150.79927979479083,30.519435674822414,9.359017363851619,3057003,618690,189726
llvmorg-3.7.1,150.79927979479083,30.519435674822414,9.359017363851619,3057003,618690,189726
llvmorg-3.8.0-rc1,151.13259591150938,30.89461402034911,9.469989732101185,3238167,661948,202904
llvmorg-3.8.0-rc2,151.14965700685985,30.900275327826776,9.47048392365486,3238986,662162,202943
llvmorg-3.8.0-rc3,151.148476505996,30.901637814381036,9.470160048527834,3239263,662253,202955
llvmorg-3.8.0,151.148476505996,30.901637814381036,9.470160048527834,3239263,662253,202955
llvmorg-3.8.1-rc1,151.1689450846825,30.907945691223812,9.470676060280875,3240004,662450,202985
llvmorg-3.8.1,151.1689450846825,30.907945691223812,9.470676060280875,3240004,662450,202985
llvmorg-10.0.0-rc1,145.23086062011012,30.465314401622717,9.521935670820053,5011917,1051358,328602
llvmorg-10.0.0-rc2,145.20773464658168,30.46164542294322,9.520857473928158,5012571,1051536,328660
llvmorg-10.0.0-rc3,145.21560789084904,30.46238521479679,9.520958257292662,5012988,1051592,328673
llvmorg-10.0.0-rc4,145.21786107409767,30.46315393082672,9.521464573315567,5013211,1051649,328700
llvmorg-10.0.0-rc5,145.21901975551822,30.463617403394938,9.52149354035108,5013251,1051665,328701
llvmorg-10.0.0-rc6,145.21936735994439,30.463675337465965,9.521522507386594,5013263,1051667,328702
llvmorg-10.0.0,145.21936735994439,30.463675337465965,9.521522507386594,5013263,1051667,328702
llvmorg-10.0.1-rc1,145.20655699721965,30.461886005560704,9.520707831325302,5013692,1051788,328731
llvmorg-10.0.1-rc2,145.2360930124808,30.469319201922797,9.523383430341992,5015438,1052197,328871
llvmorg-10.0.1-rc3,145.2360930124808,30.469319201922797,9.523383430341992,5015438,1052197,328871
llvmorg-10.0.1-rc4,145.2360930124808,30.469319201922797,9.523383430341992,5015438,1052197,328871
llvmorg-10.0.1,145.2360930124808,30.469319201922797,9.523383430341992,5015438,1052197,328871
llvmorg-10-init,144.59457726481634,30.115019388720956,9.380599065677384,4735617,986297,307224
llvmorg-11.0.0-rc1,145.6475316352577,30.63151034595123,9.82914245370119,5363616,1128036,361968
llvmorg-11.0.0-rc2,145.65451978168193,30.63331251527412,9.829228555136178,5364019,1128133,361981
llvmorg-11.0.0-rc3,145.63132176887368,30.62887857317371,9.827347503868394,5364621,1128276,362010
llvmorg-11.0.0-rc4,145.63327632543366,30.62925862583815,9.827428943725058,5364693,1128290,362013
llvmorg-11.0.0-rc5,145.63373781795477,30.629367212313706,9.827428943725058,5364710,1128294,362013
